sale_id,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
11456,248352,17,831,3,2,3,3,4,AT,1.6,L,8-10W,6,1,1,1,3,2,1,90.4,4,155,4370,1700,1460,1500,1085,5,2570,1489,1493
11457,248352,160,831,3,2,3,3,4,AT,1.4,L,8-10W,-,1,1,1,3,2,1,78.7,4,135,4370,1700,1460,1500,1083,5,2570,1511,1515
11458,395234,9,841,3,2,2,6,6,AT,2.3,L,15-20W,-,1,1,1,1,2,1,126,4,230,4805,1860,1458,2150,1600,5,2815,1584,1551
11459,735971,181,761,3,2,1,2,7,DCT,1.4,T,10-15W,9.8,1,1,1,1,2,1,103,4,200,4587,1798,1463,1730,1295,5,2640,1538,1541
11460,175962,87,750,3,2,1,4,6,AT,1.6,L,10-15W,10.4,1,1,1,1,2,1,81,4,155,4473,1706,1469,1635,1155,5,2603,1460,1500
11461,453752,38,814,3,2,2,4,8,AT,2,T,35-50W,35.2,2,1,1,1,2,2,150,4,270,4645,1811,1454,1980,1530,5,2810,1531,1572
11462,527809,28,953,3,2,4,4,7,AT,3,L,35-50W,-,2,1,1,3,2,2,180,6,300,5012,1855,1464,2385,1845,5,3014,1580,1599
11463,597927,846,831,3,2,2,3,6,AT,2,L,15-20W,-,1,1,1,3,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
11464,597927,549,831,3,2,2,3,6,AT,2,L,15-20W,-,1,1,1,3,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
11465,621073,273,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,3,1,1,65,4,116,4400,1680,1750,1825,1206,7月8日,2720,1420,1440
11466,621073,348,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,3,1,1,65,4,116,4400,1680,1750,1825,1206,7月8日,2720,1420,1440
11467,621073,592,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,3,1,1,65,4,116,4400,1680,1750,1825,1206,7月8日,2720,1420,1440
11468,409854,9,638,2,1,1,1,6,MT,2,T,10-15W,13.7,1,3,1,3,2,1,110,4,310,4649,1852,1710,2178,1668,5,2680,1565,1565
11469,178529,29,98,1,4,-,1,5,MT,1.2,L,5WL,-,2,1,1,3,2,1,63,4,108,3995,1510,1860,1780,1030,7,2750,1280,1290
11470,178529,86,98,1,4,-,1,5,MT,1.2,L,5WL,-,2,1,1,3,2,1,63,4,108,3995,1510,1860,1780,1030,7,2750,1280,1290
11471,395234,56,841,3,2,2,6,6,AT,2,L,15-20W,18.7,1,1,1,1,2,1,108,4,200,4805,1860,1458,2065,1580,5,2815,1584,1551
11472,321683,9,750,3,2,1,4,5,MT,1.4,T,15-20W,14.5,1,1,1,1,2,1,96,4,220,4644,1778,1482,1840,1350,5,2651,1535,1532
11473,349023,1892,450,3,2,1,2,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,89,4,155,4598,1797,1477,1770,1360,5,2685,1544,1558
11474,914348,19,750,2,2,3,4,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,3970,1682,1462,1572,1092,5,2470,1463,1456
11475,961362,21,692,2,1,1,5,5,MT,1.6,L,15-20W,-,1,1,1,3,2,1,89,4,154,4315,1783,1606,1820,1321,5,2630,1540,1545
11476,961362,5,692,2,1,1,5,5,MT,1.6,L,15-20W,-,1,1,1,3,2,1,89,4,154,4315,1783,1606,1820,1321,5,2630,1540,1545
11477,745137,25,637,2,2,1,2,6,DCT,2,L,10-15W,-,1,1,1,1,2,1,125,4,202,4368,1823,1483,1766,1391,5,2648,1553,1544
11478,745137,8,637,2,2,1,2,6,DCT,2,L,10-15W,-,1,1,1,1,2,1,125,4,202,4368,1823,1483,1766,1391,5,2648,1553,1544
11479,265980,6,783,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,78,4,135,4420,1685,1850,1970,1370,7月8日,2750,1425,1435
11480,178529,667,98,1,4,-,1,5,MT,1,L,5WL,-,2,1,1,3,2,1,45,4,85,3730,1510,1860,1550,985,7,2500,1280,1290
11481,349023,107,450,3,2,1,2,6,AT,1.5,L,10-15W,7.8,1,1,1,1,2,1,84,4,146,4567,1786,1455,1700,1260,5,2662,1540,1558
11482,436105,24,836,3,2,2,3,6,AT,1.8,L,15-20W,12.5,1,1,1,1,2,1,105,4,176,4710,1820,1470,1840,1378,5,2770,1579,1589
11483,291086,56,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,166,4,350,4830,1856,1484,2085,1650,5,2737,1585,1587
11484,735971,163,761,3,2,1,2,5,MT,1.6,L,10-15W,12.7,1,1,1,1,2,1,86,4,150,4671,1815,1478,1790,1380,5,2685,1544,1558
11485,576298,8,304,2,3,2,1,5,MT,2,L,5-8W,9.7,2,1,1,3,2,1,89,4,168,4715,1720,1950,2335,1810,7月8日,2800,1445,1420
11486,651347,71,537,2,2,3,5,5,AT,1.5,L,8-10W,-,1,1,1,3,2,1,88,4,145,3900,1695,1525,1510,1120,5,2500,1490,1475
11487,281301,37,750,3,2,2,4,6,DCT,2,T,25-35W,-,1,1,1,1,2,1,147,4,280,4870,1834,1472,2090,1550,5,2803,1577,1550
11488,209945,8,814,3,2,4,4,8,AT,2,T,35-50W,54.1,3,1,1,1,2,2,200,4,350,5055,1860,1491,2320,1830,5,3108,1600,1627
11489,580470,6,750,3,2,1,4,7,DCT,1.4,T,10-15W,-,1,1,1,3,2,1,96,4,220,4523,1775,1467,1830,1345,5,2610,1517,1493
11490,580470,6,750,3,2,1,4,7,DCT,1.4,T,10-15W,11.8,1,1,1,3,2,1,96,4,220,4523,1775,1467,1830,1345,5,2610,1517,1493
11491,308913,25,750,2,2,1,4,5,MT,1.4,T,15-20W,-,1,1,1,1,2,1,96,4,225,4454,1765,1460,1805,1295,5,2610,1517,1493
11492,614059,29,953,3,2,2,4,7,AT,1.8,T,35-50W,-,2,1,1,3,2,2,115,4,250,4581,1770,1448,2010,1545,5,2760,1541,1544
11493,409854,9,638,2,1,1,1,6,MT,2,T,10-15W,13.1,1,3,1,3,2,1,110,4,310,4649,1852,1710,2178,1668,5,2680,1565,1565
11494,597927,47,831,3,2,2,3,6,AT,2,T,15-20W,21.5,1,1,1,1,2,1,180,4,350,4845,1830,1460,2030,1597,5,2795,1591,1591
11495,914348,158,750,2,2,3,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,3970,1682,1462,1610,1130,5,2470,1463,1456
11496,468392,45,537,3,2,2,5,0,CVT,2.4,L,20-25W,-,1,1,1,3,2,1,137,4,243,4930,1845,1470,1970,1545,5,2775,1585,1580
11497,178529,11,98,1,4,-,1,5,MT,1.2,L,5WL,-,2,1,1,3,2,1,63,4,108,3885,1600,1860,1620,1000,7,2500,1290,1290
11498,614059,77,953,3,2,2,4,7,AT,1.8,T,35-50W,-,2,1,1,3,2,2,150,4,310,4581,1770,1448,2010,1570,5,2760,1541,1544
11499,614059,106,953,3,2,2,4,7,AT,1.8,T,35-50W,-,2,1,1,3,2,2,115,4,250,4581,1770,1448,2010,1540,5,2760,1541,1544
11500,961362,10,692,2,1,1,5,5,MT,1.6,L,15-20W,-,1,1,1,3,2,1,89,4,154,4315,1783,1606,1820,1321,5,2630,1540,1545
11501,961362,10,692,2,1,1,5,5,MT,1.6,L,15-20W,13.5,1,1,1,3,2,1,89,4,154,4315,1783,1606,1820,1321,5,2630,1540,1545
11502,209945,15,814,3,2,4,4,8,AT,2,T,35-50W,-,2,1,1,3,2,2,150,4,270,5039,1860,1492,2205,1725,5,3108,1600,1627
11503,354068,28,692,3,2,1,5,4,AT,1.6,L,10-15W,10.4,1,1,1,3,2,1,86,4,153,4665,1700,1505,1660,1220,5,2700,1480,1485
11504,304458,8,106,3,2,1,5,5,MT,1.6,L,10-15W,10.2,1,1,1,3,2,1,90,4,154,4630,1775,1480,1770,1265,5,2700,1535,1535
11505,347384,28,831,3,2,1,3,6,MT,1.6,L,10-15W,10.8,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1210,5,2700,1555,1568
11506,321683,26,750,3,2,1,4,5,MT,1.4,T,15-20W,17.4,1,1,1,1,2,1,96,4,220,4644,1778,1482,1840,1350,5,2651,1535,1532
11507,349023,1086,450,3,2,1,2,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,89,4,155,4598,1797,1477,1770,1360,5,2685,1544,1558
11508,472603,294,985,3,2,1,6,6,AT,1.8,L,10-15W,14.9,1,1,1,1,2,1,102,4,172,4750,1820,1488,1790,1370,5,2730,1555,1550
11509,290854,53,537,2,1,1,5,5,AT,2.4,L,15-20W,-,3,1,1,3,2,1,140,4,222,4550,1820,1685,2100,1625,5,2620,1565,1565
11510,819061,31,831,2,1,1,3,6,AT,2,L,15-20W,-,1,1,1,1,2,1,121,4,199,4450,1855,1635,1980,1470,5,2640,1614,1615
11511,735971,533,761,3,2,1,2,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,89,4,150,4671,1815,1478,1820,1410,5,2685,1544,1558
11512,576298,16,304,2,3,2,1,5,MT,2,L,5-8W,-,2,1,1,3,2,1,89,4,168,4715,1720,1950,2335,1810,7月8日,2800,1445,1420
11513,614059,106,953,3,2,2,4,7,AT,1.8,T,35-50W,-,2,1,1,3,2,2,135,4,270,4581,1770,1448,2010,1570,5,2760,1541,1544
11514,714152,39,750,2,1,1,4,6,AT,1.8,T,25-35W,-,3,1,1,3,2,1,118,4,250,4525,1809,1665,2160,1710,5,2684,1569,1571
11515,379876,119,985,3,2,1,6,4,AT,1.6,L,10-15W,-,1,1,1,3,2,1,78,4,142,4558,1805,1505,1798,1380,5,2612,1525,1522
11516,379876,154,985,3,2,1,6,4,AT,1.6,L,10-15W,-,1,1,1,3,2,1,78,4,142,4558,1805,1505,1798,1380,5,2612,1525,1522
11517,739296,108,290,2,3,3,7,5,MT,1.5,L,5-8W,6.9,1,1,1,1,2,1,82,4,146.5,4685,1785,1715,1920,1400,6月7日,2750,1530,1525
11518,714860,5,831,3,2,2,3,7,DCT,1.6,T,10-15W,11.8,1,1,1,3,2,1,128.7,4,265,4720,1815,1465,1900,1495,5,2770,1579,1589
11519,576298,8,304,2,3,2,1,5,MT,1.9,T,5-8W,-,2,3,1,5,2,1,82,4,235,5115,1720,1960,2415,1830,7月8日,3000,1445,1420
11520,961962,27,750,3,2,1,4,5,MT,1.6,L,8-10W,7.1,1,1,1,3,2,1,81,4,160,4487,1706,1470,1600,1120,5,2603,1460,1500
11521,136916,60,106,3,2,2,5,4,AT,2,L,15-20W,18,1,1,1,1,2,1,108,4,190,4825,1820,1485,2000,1520,5,2775,1575,1560
11522,304458,25,106,3,2,1,5,0,CVT,1.6,L,10-15W,-,1,1,1,1,2,1,90,4,154,4630,1775,1480,1770,1305,5,2700,1525,1520
11523,136916,170,106,3,2,2,5,4,AT,2,L,15-20W,-,1,1,1,3,2,1,109,4,190,4825,1825,1480,2000,1465,5,2775,1575,1560
11524,136916,136,106,3,2,2,5,4,AT,2,L,15-20W,-,1,1,1,3,2,1,109,4,190,4825,1825,1480,2000,1465,5,2775,1575,1560
11525,349023,10,450,3,2,1,2,6,MT,1.6,T,10-15W,-,1,1,1,3,2,1,135,4,235,4598,1797,1477,1860,1450,5,2685,1544,1558
11526,350259,308,750,3,2,1,4,7,DCT,1.4,T,15-20W,12.9,1,1,1,1,2,1,110,4,250,4598,1826,1425,1865,1365,5,2656,1580,1554
11527,248352,118,831,3,2,3,3,4,AT,1.4,L,8-10W,-,1,1,1,3,2,1,78.7,4,135,4370,1700,1460,1500,1083,5,2570,1511,1515
11528,745137,57,637,3,2,1,2,6,AT,1.5,T,10-15W,11.2,1,1,1,1,2,1,135,4,240,4534,1823,1483,1782,1407,5,2648,1553,1544
11529,854079,105,537,3,2,1,5,5,AT,1.8,L,10-15W,11.3,1,1,1,1,2,1,102,4,172,4650,1750,1505,1650,1275,5,2650,1500,1485
11530,468392,6,537,3,2,2,5,5,AT,2.4,L,20-25W,-,1,1,1,3,2,1,132,4,225,4945,1845,1480,2000,1515,5,2800,1590,1585
11531,453752,10,814,3,2,2,4,8,AT,2,T,35-50W,-,2,1,1,1,2,2,150,4,270,4645,1811,1454,1980,1530,5,2810,1531,1572
11532,425432,628,750,3,2,1,4,6,AT,1.6,L,10-15W,13.2,1,1,1,1,2,1,81,4,155,4605,1765,1460,1775,1265,5,2610,1517,1493
11533,304458,58,106,3,2,1,5,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,90,4,154,4545,1760,1490,1770,1270,5,2600,1535,1535
11534,178529,6,98,1,4,-,1,5,MT,1.2,L,5WL,-,2,1,1,3,2,1,63,4,108,3885,1600,1860,1620,1000,7,2500,1290,1290
11535,349023,970,450,3,2,1,2,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,89,4,155,4598,1797,1477,1770,1360,5,2685,1544,1558
11536,739296,30,290,2,3,3,7,5,MT,1.8,L,5-8W,7.5,1,1,1,3,2,1,101,4,186,4685,1785,1745,1900,1380,6月7日,2750,1530,1525
11537,349023,184,450,3,2,1,2,6,AT,1.5,L,10-15W,9.5,1,1,1,1,2,1,84,4,146,4567,1786,1455,1700,1260,5,2662,1540,1558
11538,714152,50,750,2,1,1,4,6,AT,2,T,25-35W,-,3,1,1,3,2,1,147,4,280,4506,1809,1685,2170,1720,5,2684,1569,1571
11539,714152,50,750,2,1,1,4,6,AT,2,T,25-35W,-,3,1,1,3,2,1,147,4,280,4506,1809,1685,2170,1720,5,2684,1569,1571
11540,745137,8,637,2,2,1,2,6,DCT,2,L,10-15W,-,1,1,1,1,2,1,125,4,202,4368,1823,1483,1766,1391,5,2648,1553,1544
11541,914348,9,750,2,2,3,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,3970,1682,1462,1610,1135,5,2470,1463,1456
11542,384924,8,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,166,4,350,5000,1858,1503,2185,1765,5,2837,1565,1574
11543,384924,17,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,166,4,350,5000,1858,1503,2185,1765,5,2837,1565,1574
11544,291086,9,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,166,4,350,4830,1856,1484,2085,1650,5,2737,1585,1587
11545,281301,7,750,3,2,2,4,7,DCT,1.4,T,25-35W,-,1,1,1,3,2,1,96,4,220,4870,1834,1472,2000,1460,5,2803,1577,1550
11546,576298,8,304,2,3,2,1,5,MT,2,L,5-8W,-,2,1,1,3,2,1,89,4,168,4715,1720,1950,2335,1810,7月8日,2800,1445,1420
11547,682651,23,872,3,2,2,4,0,CVT,1.8,T,35-50W,-,1,1,1,3,2,2,118,4,250,4761,1826,1439,2020,1590,5,2869,1564,1550
11548,379876,112,985,3,2,1,6,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,86,4,150,4558,1805,1505,1774,1325,5,2612,1525,1522
11549,347384,147,831,3,2,1,3,6,MT,1.6,L,10-15W,-,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1700,1210,5,2700,1555,1568
11550,819061,70,831,2,1,1,3,6,AT,2,L,15-20W,15.2,1,1,1,1,2,1,121,4,199,4450,1855,1635,1980,1470,5,2640,1614,1615
11551,651347,9,537,2,2,3,5,5,AT,1.3,L,8-10W,-,1,1,1,3,2,1,73,4,127,3900,1695,1525,1510,1095,5,2500,1490,1475
11552,651347,18,537,2,2,3,5,5,AT,1.3,L,8-10W,-,1,1,1,3,2,1,73,4,127,3900,1695,1525,1510,1095,5,2500,1490,1475
11553,651347,36,537,2,2,3,5,5,AT,1.3,L,8-10W,-,1,1,1,3,2,1,73,4,127,3900,1695,1525,1510,1095,5,2500,1490,1475
11554,614059,38,953,3,2,2,4,7,AT,1.8,T,35-50W,-,2,1,1,3,2,2,150,4,310,4581,1770,1448,2010,1570,5,2760,1541,1544
11555,614059,10,953,3,2,2,4,5,AT,1.6,T,35-50W,-,2,1,1,3,2,2,115,4,230,4581,1770,1448,1990,1545,5,2760,1541,1544
11556,321683,68,750,3,2,1,4,7,DCT,1.4,T,15-20W,-,1,1,1,3,2,1,96,4,220,4644,1778,1482,1860,1380,5,2651,1535,1532
11557,209945,23,814,3,2,4,4,8,AT,2,T,35-50W,-,2,1,1,3,2,2,150,4,270,5039,1860,1492,2205,1725,5,3108,1600,1627
11558,436105,12,836,3,2,2,3,6,AT,1.8,L,15-20W,-,1,1,1,1,2,1,105,4,176,4710,1820,1470,1840,1378,5,2770,1579,1589
11559,347384,28,831,3,2,1,3,6,MT,1.6,L,10-15W,-,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1210,5,2700,1555,1568
11560,384924,8,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,166,4,350,5000,1858,1503,2185,1765,5,2837,1565,1574
11561,304458,50,106,3,2,1,5,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,90,4,154,4630,1775,1480,1770,1265,5,2700,1535,1535
11562,379876,273,985,3,2,1,6,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,86,4,150,4558,1805,1505,1774,1325,5,2612,1525,1522
11563,905745,30,761,2,1,3,2,6,MT,1.4,T,10-15W,-,1,1,1,3,2,1,105,4,200,4278,1774,1646,1815,1395,5,2555,1540,1540
11564,304458,8,106,3,2,1,5,0,CVT,1.8,L,10-15W,11.1,1,1,1,3,2,1,103,4,173,4630,1775,1480,1785,1315,5,2700,1525,1520
11565,291086,28,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,166,4,350,4830,1856,1484,2085,1650,5,2737,1585,1587
11566,291086,47,761,3,2,2,2,6,AT,2,T,20-25W,-,1,1,1,3,2,1,166,4,350,4830,1856,1484,2085,1650,5,2737,1585,1587
11567,819061,8,831,2,1,1,3,6,AT,2,L,15-20W,-,1,1,1,1,2,1,121,4,199,4450,1855,1635,1980,1470,5,2640,1614,1615
11568,651347,9,537,2,2,3,5,5,AT,1.3,L,8-10W,-,1,1,1,3,2,1,73,4,127,3900,1695,1525,1510,1095,5,2500,1490,1475
11569,961962,74,750,3,2,1,4,6,AT,1.6,L,8-10W,9,1,1,1,3,2,1,81,4,155,4487,1706,1470,1650,1160,5,2603,1460,1500
11570,198427,5,12,3,2,1,1,5,MT,1.5,L,5-8W,-,1,1,1,3,2,1,78,4,142,4602,1725,1485,1610,1200,5,2602,1482,1462
11571,580470,112,750,3,2,1,4,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,4540,1775,1467,1805,1265,5,2610,1517,1493
11572,580470,89,750,3,2,1,4,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,4540,1775,1467,1805,1265,5,2610,1517,1493
11573,580470,177,750,3,2,1,4,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,4523,1775,1467,1765,1265,5,2610,1517,1493
11574,914348,9,750,2,2,3,4,6,AT,1.4,L,10-15W,-,1,1,1,1,2,1,66,4,132,3970,1682,1462,1590,1110,5,2470,1463,1456
11575,560265,102,923,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,3,1,1,75,4,135,4440,1700,1783,1790,1270,6月8日,2790,1420,1440
11576,745137,8,637,3,2,1,2,6,DCT,2,L,10-15W,-,1,1,1,1,2,1,125,4,202,4534,1823,1483,1776,1401,5,2648,1553,1544
11577,289386,49,813,3,2,1,5,6,MT,1.5,L,10-15W,14.8,1,1,1,1,2,1,86,4,148,4582,1795,1458,1770,1259,5,2700,1555,1560
11578,576298,16,304,2,3,2,1,5,MT,1.9,T,5-8W,-,2,3,1,5,2,1,82,4,235,5115,1720,1960,2415,1830,7月8日,3000,1445,1420
11579,425432,18,750,3,2,1,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,4608,1743,1465,1660,1285,5,2610,1517,1493
11580,905745,159,761,2,1,3,2,6,AT,1.4,T,10-15W,14,1,1,1,1,2,1,103,4,200,4278,1774,1646,1840,1430,5,2555,1540,1540
11581,714860,27,831,3,2,2,3,6,AT,1.8,L,10-15W,14.9,1,1,1,1,2,1,105,4,176,4720,1815,1465,1860,1459,5,2770,1579,1589
11582,281301,15,750,3,2,2,4,6,DCT,3,L,25-35W,-,1,1,1,1,2,1,184,6,310,4870,1834,1472,2140,1620,5,2803,1577,1550
11583,883691,164,750,3,2,2,4,7,DCT,1.8,T,20-25W,-,1,1,1,3,2,1,118,4,250,4865,1820,1475,2000,1545,5,2812,1552,1551
11584,291514,35,783,2,1,3,1,4,AT,1.6,L,8-10W,-,1,1,1,3,2,1,92,4,160,4160,1810,1635,1665,1290,5,2560,1560,1560
11585,436105,6,836,3,2,2,3,6,AT,2,L,15-20W,-,1,1,1,3,2,1,114,4,192,4710,1820,1470,1900,1441,5,2770,1579,1589
11586,248352,218,831,3,2,3,3,4,AT,1.6,L,8-10W,-,1,1,1,3,2,1,90.4,4,155,4370,1700,1460,1500,1085,5,2570,1489,1493
11587,265980,38,783,2,3,3,1,5,MT,1.3,L,5-8W,-,2,1,1,3,1,1,68,4,120,4360,1685,1820,1835,1235,7月8日,2750,1425,1435
11588,614059,58,953,3,2,2,4,7,AT,1.8,T,35-50W,-,2,1,1,3,2,2,150,4,310,4581,1770,1448,2020,1570,5,2760,1541,1544
11589,628041,13,750,2,2,1,4,5,MT,1.4,T,15-20W,-,1,1,1,3,2,1,96,4,220,4199,1786,1479,1760,1330,5,2578,1540,1513
11590,354068,18,692,3,2,1,5,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,86,4,153,4665,1700,1510,1660,1180,5,2700,1475,1480
11591,248352,160,831,3,2,3,3,4,AT,1.4,L,8-10W,-,1,1,1,3,2,1,78.7,4,135,4370,1700,1460,1500,1083,5,2570,1511,1515
11592,527809,105,953,3,2,4,4,7,AT,3,L,35-50W,-,2,1,1,3,2,2,180,6,300,5012,1855,1464,2385,1845,5,3014,1580,1599
11593,395234,102,841,3,2,2,6,6,AT,2,L,15-20W,-,1,1,1,3,2,1,108,4,200,4805,1860,1458,2065,1580,5,2815,1584,1551
11594,651347,9,537,2,2,3,5,5,AT,1.5,L,8-10W,-,1,1,1,3,2,1,88,4,145,3900,1695,1525,1510,1120,5,2500,1490,1475
11595,453752,19,814,3,2,2,4,8,AT,2,T,35-50W,-,2,1,1,1,2,2,150,4,270,4645,1811,1454,1980,1530,5,2810,1531,1572
11596,527809,28,953,3,2,4,4,7,AT,3,L,35-50W,-,2,1,1,3,2,2,180,6,300,5012,1855,1464,2385,1845,5,3014,1580,1599
11597,883691,21,750,3,2,2,4,7,DCT,1.4,T,20-25W,-,1,1,1,3,2,1,96,4,220,4865,1820,1475,1930,1470,5,2812,1552,1551
11598,425432,346,750,3,2,1,4,6,AT,1.6,L,10-15W,-,1,1,1,1,2,1,81,4,155,4605,1765,1460,1775,1265,5,2610,1517,1493
11599,597927,707,831,3,2,2,3,6,AT,2,L,15-20W,-,1,1,1,3,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
11600,597927,642,831,3,2,2,3,6,AT,2,L,15-20W,-,1,1,1,3,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
11601,409854,26,638,2,1,1,1,4,AT,2.4,L,10-15W,-,1,1,1,3,2,1,120,4,210,4640,1825,1690,2066,1556,5,2680,1565,1565
11602,527809,39,953,3,2,4,4,7,AT,2,T,35-50W,59.2,2,1,1,1,2,2,155,4,350,5024,1854,1477,2310,1769,5,3014,1578,1594
11603,291086,160,761,3,2,2,2,6,AT,1.6,T,20-25W,-,1,1,1,1,2,1,131,4,235,4843,1856,1484,2025,1590,5,2737,1585,1588
11604,628041,13,750,2,2,1,4,7,DCT,1.4,T,15-20W,-,1,1,1,3,2,1,96,4,220,4199,1786,1479,1800,1350,5,2578,1540,1513
11605,354068,9,692,3,2,1,5,6,MT,1.8,L,10-15W,-,1,1,1,3,2,1,102,4,174,4610,1760,1495,1685,1239,5,2700,1540,1540
11606,614059,48,953,3,2,2,4,7,AT,1.8,T,35-50W,-,2,1,1,3,2,2,115,4,250,4581,1770,1448,2010,1545,5,2760,1541,1544
11607,409854,17,638,2,1,1,1,6,MT,2,T,10-15W,-,1,3,1,3,2,1,110,4,310,4649,1852,1710,2178,1668,5,2680,1565,1565
11608,597927,84,831,3,2,2,3,6,AT,2,L,15-20W,14.9,1,1,1,3,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
11609,914348,158,750,2,2,3,4,5,MT,1.4,L,10-15W,8.1,1,1,1,1,2,1,66,4,132,3970,1682,1462,1540,1060,5,2470,1463,1456
11610,291086,404,761,3,2,2,2,6,AT,2,L,20-25W,-,1,1,1,3,2,1,108,4,190,4830,1856,1484,1990,1555,5,2737,1585,1587
11611,304458,17,106,3,2,1,5,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,90,4,154,4545,1760,1490,1770,1270,5,2600,1535,1535
11612,321683,213,750,3,2,1,4,7,DCT,1.4,T,15-20W,-,1,1,1,3,2,1,96,4,220,4644,1778,1482,1860,1380,5,2651,1535,1532
11613,961362,10,692,2,1,1,5,5,MT,1.6,L,15-20W,-,1,1,1,3,2,1,89,4,154,4315,1783,1606,1820,1321,5,2630,1540,1545
11614,281301,15,750,3,2,2,4,7,DCT,1.4,T,25-35W,-,1,1,1,3,2,1,96,4,220,4870,1834,1472,2000,1460,5,2803,1577,1550
11615,560265,82,923,2,3,3,1,5,MT,1.2,L,5-8W,-,2,1,1,3,1,1,63.5,4,108,4440,1700,1783,1790,1270,6月8日,2790,1420,1440
11616,290854,27,537,2,1,1,5,5,AT,2.4,L,15-20W,-,3,1,1,3,2,1,140,4,222,4550,1820,1685,2100,1625,5,2620,1565,1565
11617,290854,53,537,2,1,1,5,5,AT,2.4,L,15-20W,-,3,1,1,3,2,1,140,4,222,4550,1820,1685,2100,1625,5,2620,1565,1565
11618,124140,53,783,2,1,1,1,6,MT,2,L,10-15W,12.9,1,1,1,3,2,1,116,4,200,4650,1850,1695,2050,1640,5,2700,1565,1565
11619,651347,27,537,2,2,3,5,5,AT,1.5,L,8-10W,-,1,1,1,3,2,1,88,4,145,3900,1695,1525,1510,1120,5,2500,1490,1475
11620,248352,151,831,3,2,3,3,4,AT,1.4,L,8-10W,-,1,1,1,3,2,1,78.7,4,135,4370,1700,1460,1500,1083,5,2570,1511,1515
11621,248352,160,831,3,2,3,3,4,AT,1.4,L,8-10W,-,1,1,1,3,2,1,78.7,4,135,4370,1700,1460,1500,1083,5,2570,1511,1515
11622,175962,87,750,3,2,1,4,6,AT,1.6,L,10-15W,-,1,1,1,1,2,1,81,4,155,4473,1706,1469,1635,1155,5,2603,1460,1500
11623,178529,57,98,1,4,-,1,5,MT,1.1,L,5WL,-,2,1,1,3,2,1,60,4,103,3885,1600,1860,1620,1000,7,2500,1290,1290
11624,527809,105,953,3,2,4,4,7,AT,2,T,35-50W,34.4,2,1,1,1,2,2,155,4,350,5024,1854,1477,2310,1769,5,3014,1578,1594
11625,516750,21,98,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,3,1,1,82,4,146.5,4500,1721,1715,1825,1260,7月8日,2720,1430,1450
11626,819061,16,831,2,1,1,3,6,AT,2.4,L,15-20W,-,3,1,1,3,2,1,128,4,226,4450,1855,1635,2050,1580,5,2640,1614,1615
